PSA.1.1	Bannit ta’n dooinney shen ta chea
PSA.1.1	Veih olk dy chooilley raad;
PSA.1.1	Nagh vel lurg coyrle mee-chrauee shooyl,
PSA.1.1	Ny soie ayns stoyl ny craid.
PSA.1.2	Agh mooarane taitnys t’eh dy ghoaill
PSA.1.2	Ayns ynrick leigh e Yee;
PSA.1.2	T’eh jannoo ’churrym jeh ’sy laa
PSA.1.2	As smooinaght er ’syn oie.
PSA.1.3	T’eh goll-rish billey soit rish awin,
PSA.1.3	Ta bishaghey as gaase;
PSA.1.3	Skeayley ’vanglaneyn trome lesh mess,
PSA.1.3	E ghuilley kinjagh glass.
PSA.1.4	Agh vouesyn ta mee-arryssagh
PSA.1.4	Ta’n vaynrys vooar shoh freilt;
PSA.1.4	T’ad goll-rish coau sheebit lesh geay
PSA.1.4	Er feï-ny-cruinney skeaylt.
PSA.1.5	Ayns briwnys kiart ta faagit mooie
PSA.1.5	Ny kimmee kyndagh treih;
PSA.1.5	T’ad eeb'rit magh veih nooghyn Yee,
PSA.1.5	As sheshaght crauee sleih.
PSA.1.6	Son Jee ta moylley raad e noo
PSA.1.6	As leagh mooar ver eh da;
PSA.1.6	Agh eh ta geiyrt da raaidyn camm
PSA.1.6	Ta cherraghtyn dy bra.
PSA.4.1	O Yee, my vriw, m’er chosnee cair,
PSA.4.1	Jean myghin orrym, Hiarn,
PSA.4.1	Veih seaghyn hug oo dou livrey,
PSA.4.1	As ta mee foast er-mayrn.
PSA.4.2	Varvaanee hreih! O caid nee shiu
PSA.4.2	Mysh m’ennym ooasle craid?
PSA.4.2	Caid eiyrys shiu da eer fardail,
PSA.4.2	Da scammyltyn, O caid?
PSA.4.3	Toig-jee dy vel yn dooinney mie
PSA.4.3	Goit stiagh myr reih ec Jee;
PSA.4.3	T’eh geaishtagh rish my phadjeryn
PSA.4.3	Tra ta mee huggey guee.
PSA.4.4	Lesh aggle crauee jean-jee chea
PSA.4.4	Veih eiyrtys peccah trome;
PSA.4.4	Smooinaghtyn mie gow shiu nyn gree,
PSA.4.4	Gys Jee dy injil croym.
PSA.4.5	Yn oural cooie dy ynrickys
PSA.4.5	Jean-jee y hebbal da;
PSA.4.5	Ayns jeerid jeeagh-jee gys y Chiarn,
PSA.4.5	As treisht-jee ayn dy bra.
PSA.4.6	Mooaralee er cooid heihltagh soit
PSA.4.6	Ta kinjagh geearree pooar;
PSA.4.6	Agh lhig da aalid dt’eddin, Yee,
PSA.4.6	Orryms soilshean ayns gloyr.
PSA.4.7	My chree myr shen feer ghennal vees,
PSA.4.7	Roie harrish lane dy vree;
PSA.4.7	Son cha nee feeyn ny arroo lesh,
PSA.4.7	Ver kuïnid cair ’sy chree.
PSA.4.8	Eisht lhie-ym sheese as hem gys fea
PSA.4.8	Lesh aigney lane dy hee;
PSA.4.8	Son uss, O Hiarn, ta my endeil,
PSA.4.8	Ta coyrt dou fea ny hoie.
PSA.8.1	O Hiarn, oo hene nyn ard chiannoort,
PSA.8.1	Dagh nhee ta fo dty reill;
PSA.8.1	Erskyn ny Niaughyn ta dty ghloyr,
PSA.8.1	Ta dt’ennym trooid y theihll.
PSA.8.3	Obbyr dty laue tra hee’m ’syn aer,
PSA.8.3	Ta staaynit lesh dty phooar;
PSA.8.3	Yn ghrian, yn eayst, rollageyn neesht
PSA.8.3	Scart trooid yn ’eaynagh vooar.
PSA.8.4	Hiarn, cre ta dooinney, smooinee mee,
PSA.8.4	Dy ghoaill eh ayns e ghooie?
PSA.8.4	Ny cre ta ’lhuight ’sy chilley ayds,
PSA.8.4	Dy beagh oo daue cha dooie?
PSA.8.5	Eh, sniessey da dty ainleyn noo
PSA.8.5	Ayns gloyr, ren oo pointeil;
PSA.8.6	Coamrit lesh pooar, myr Chiarn y seihll,
PSA.8.6	Er dt’obbraghyn dy reill.
PSA.8.7	Dagh dooghys ren oo bial da,
PSA.8.7	Myr daag oo orroo beoyn;
PSA.8.8	Eeanlee ta bennalt trooid yn aer,
PSA.8.8	As eeaystyn snaue ’sy cheayn.
PSA.8.9	O Hiarn, oo hene nyn ard chiannoort,
PSA.8.9	Dagh nhee ta fo dty reill;
PSA.8.9	Erskyn ny niaughyn ta dty ghloyr,
PSA.8.9	Ta dt’ennym trooid y theihll.
PSA.15.1	Quoi gys dty phlaase reeoil, O Hiarn,
PSA.15.1	Myr reih nee goaill jurnaa;
PSA.15.1	Cha nee myr joarree goaill aaght oie,
PSA.15.1	Agh ayn dy reayll dy bra.
PSA.15.2	She eshyn eh ta leeideil bea
PSA.15.2	Cordail rish leighyn Yee;
PSA.15.2	E smooinaght, obbyr as e raa,
PSA.15.2	Reilt liorish foays e chree.
PSA.15.3	Eh nagh dug scammylt rieau, dy ghoaill
PSA.15.3	Veih ’naboo e ghoo mie;
PSA.15.3	As nagh dug cleaysh da’n tutlar broghe
PSA.15.3	Ta shooyl veih thie dy thie.
PSA.15.4	Ta jeh drogh-yantee soiagh beg,
PSA.15.4	Ga t’ad ayns stayd as pooar;
PSA.15.4	Agh jeh ny nooghyn ga t’ad boght,
PSA.15.4	T’eh kinjagh soiagh mooar.
PSA.15.4	Quoi gys e ghialdyn as e loo
PSA.15.4	Ta shassoo fegooish foill;
PSA.15.4	As myr t’eh gialdyn t’eh cooilleen
PSA.15.4	Cre-wooads te da dy choayl.
PSA.15.5	Eh nagh jean goaill rour thack ny keesh
PSA.15.5	Ass argid, cooid ny airh,
PSA.15.5	Nagh jean goaill leagh ny gioot ro-laue,
PSA.15.5	Dy phlooghey briwnys cair.
PSA.15.5	Eh ta myr shoh leeideil e vea
PSA.15.5	Jeh maynrys shickyr t’eh;
PSA.15.5	Ga ragh y seihl shoh bun-ry-skyn
PSA.15.5	Yiow eshyn slane livrey.
PSA.16.9	Yn Chiarn ta mee er hoiagh roym,
PSA.16.9	Dy ve kiongoyrt rish m’oaïe,
PSA.16.9	Lesh pooar e laue nee eh m’y reayll,
PSA.16.9	Nagh jean-ym tuittym veih.
PSA.16.10	Er shen my chree ren gennal gaase,
PSA.16.10	My ghloyr ren boggey ’ghoaill;
PSA.16.10	My eill ghoys fea ayns slane treishteil
PSA.16.10	Jeh irree-reesht gerjoil.
PSA.16.11	Cre’n-oyr? cha jean uss lhiggey dooys,
PSA.16.11	Ayns stayd ny merriu lhie;
PSA.16.11	Ny surranse da dt’er-cash'rick cheet
PSA.16.11	Gys loauid ayns yn oaie.
PSA.16.12	Jeeaghee oo dooys yn raad gloyroil
PSA.16.12	Nee m’y leeideil gys bea;
PSA.16.12	Ayns dt’enish ta slane gerjagh lhie,
PSA.16.12	As maynrys son dy bra.
PSA.19.1	Ny niaughyn, Hiarn, ta er nyn skyn,
PSA.19.1	T’ad soilshagh magh dty ghloyr;
PSA.19.1	Obbyr dty laueyn heose ’syn aer,
PSA.19.1	Ta prowal jeh dty phooar.
PSA.19.2+PSA.19.3	Caghlaaghyn kinjagh laa as oie
PSA.19.2+PSA.19.3	Cur toiggal dooin dy plain;
PSA.19.2+PSA.19.3	Dy vel y phooar ren ad ’oardrail,
PSA.19.2+PSA.19.3	Erskyn y roshtyn ain.
PSA.19.4	Ta sheean jeu ayns dy chooilley cheer,
PSA.19.4	Yn feiyr oc trooid y theihll;
PSA.19.4	Baght cronnal jeu ta er ny ghoaill
PSA.19.4	Liorish dy chooilley ’eill.
PSA.19.4	Cabbane ayns shen ren oo da’n ghrian,
PSA.19.5	Speeint goll myr fer-noa-poost,
PSA.19.5	Magh ass e hiamyr, ny myr foawyr,
PSA.19.5	Ayns siyr dy roie e choorse.
PSA.19.6	E bree ta goll veih shiar gys sheear,
PSA.19.6	Myrgeddin jiass as twoaie;
PSA.19.6	Dagh ayrn jeh’n seihl t’ee geddyn magh,
PSA.19.6	Veg cha vel follit vo’ee.
PSA.19.7	Leigh Yee te glen, chyndaa yn cree,
PSA.19.7	Gys craueeaght as foays;
PSA.19.7	Creenaght te coyrt da’n boght annoon,
PSA.19.7	Soilshey ’sy ghorraghys.
PSA.19.8	Ynrick ta slattyssyn y Chiarn,
PSA.19.8	Eunyssagh as gerjoil;
PSA.19.8	Ta ’anney, ronsit magh dy geyre,
PSA.19.8	Niartagh yn shilley moal.
PSA.19.9	Aggle y Chiarn ta shickyr soit,
PSA.19.9	Er undin nagh jean craa;
PSA.19.9	E leighyn corrym, er nyn dowse
PSA.19.9	Ayns meighyn kiart dy bra.
PSA.19.10	S’boght soylit huc ta meanyn airh,
PSA.19.10	Ny’n airh hene ta roït voue;
PSA.19.10	Yn vill, ny kerenyn-molley hene,
PSA.19.10	Cha vel cha millish roo.
PSA.19.11	M’Ir-choyrlee cooie treishteilagh ad,
PSA.19.11	As raue'ghyn dooie foardrail;
PSA.19.11	Leagh flaunyssagh ta gour nyn lheid,
PSA.19.11	Ta’n vea oc roo cordail.
PSA.19.12	E skyrraghtyn quoi oddys ginsh,
PSA.19.12	E vennick goll jeh’n raad?
PSA.19.12	Veih m’oiljyn follit glen mee, Hiarn,
PSA.19.12	Uss ta’n slane coontey ayd.
PSA.19.13	Ny lhig da peccah daaney, Hiarn,
PSA.19.13	M’y reayll fo reill e phooar;
PSA.19.13	Dy voddym’s sauchey fo dty scaa,
PSA.19.13	Scapail yn olkys mooar.
PSA.19.14	My phadjer eisht, as booise my chree,
PSA.19.14	Vees er ny lowal liort;
PSA.19.14	As mish, fo sauchys dty endeil,
PSA.19.14	Nee coyrt my varrant ort.
PSA.22.1	My Yee, my Yee, jeeagh neose veih niau,
PSA.22.1	Jeeagh er my hrimshey trome;
PSA.22.1	Cre’n-fa t’ou nish er my hreigeil,
PSA.22.1	As cummal foddey voym?
PSA.22.2	My Yee, er fey-ny-laa hood geam
PSA.22.2	Cha vel oo clashtyn mee;
PSA.22.2	As aash ny fea cha vel mee goaill
PSA.22.2	Er imbagh doo ny hoie.
PSA.22.4	Ort hug nyn ayraghyn nyn dreisht,
PSA.22.4	Er dty endeilys fieau;
PSA.22.5	Lesh aghin jeean ghuee ad son couyr
PSA.22.5	As ren oo cooney lhieu.
PSA.22.6	Agh mish ta coontit myr beishteig,
PSA.22.6	Nagh ruggyr jeh sheelnaue;
PSA.22.6	Ta jiooldit magh veih sheshaght sleih,
PSA.22.6	As jeeaghyn feohdagh daue.
PSA.22.7	Ayns gearey floutagh ren y theay
PSA.22.7	Nyn ghing mooaralagh craa;
PSA.22.7	Sheeyney nyn meillyn magh ayns craid
PSA.22.7	D’oltooaney mee as gra:
PSA.22.8	Dooyrt eh, She mish mac graihagh Yee,
PSA.22.8	Ayn ta my slane treishteil;
PSA.22.8	Lhig Jee cheet neose dy ghoaill e phaart,
PSA.22.8	My sallish eh hauail.
PSA.22.11	Ny treig mee ayns my heaghyn dowin
PSA.22.11	Ny follee dt’eddin voym;
PSA.22.11	Tar uss, my chouyr; cha vel, my Yee,
PSA.22.11	Fer-coonee elley ayn.
PSA.22.16	My laueyn ren ad ’hreiney trooid,
PSA.22.16	Hrein ad my chassyn neesht;
PSA.22.17	As hass ad blakey seose nyn rheyrt
PSA.22.17	Gyn accan ny erreeish.
PSA.22.18	My gharmadyn ren ad y rheyn,
PSA.22.18	Dagh unnane goaill e chron;
PSA.22.18	As hilg ad lottyn er my chooat,
PSA.22.18	Son nagh row whaaley ayn.
PSA.22.19	Ny treig mee ayns my heaghyn dowin,
PSA.22.19	Ny follee dt’eddin voym;
PSA.22.19	Tar uss, my chouyr; cha vel, my Yee,
PSA.22.19	Fer-coonee elley ayn.
PSA.23.1	Yn Chiarn eh-hene nee mish y rere,
PSA.23.1	Tra ta mee huggey geam;
PSA.23.1	Yn bochill mie nee goaill kiarail,
PSA.23.1	Nagh bee’m dy bragh ayns feme.
PSA.23.2	Ayns faiyr meenure as lane dy vlaa,
PSA.23.2	T’eh kinjagh fassagh mee;
PSA.23.2	Reesht m’y leeideil gys fynneraght,
PSA.23.2	Yn raad ta geillyn roie.
PSA.23.3	My chree waggântagh t’eh chyndaa,
PSA.23.3	Er graih e ennym hene;
PSA.23.3	As gynsagh mee cre’n aght dy hooyl,
PSA.23.3	Ayns raaidyn jeeragh, glen.
PSA.23.4	Ga dy beïn shooyl ayns coan y vaaish,
PSA.23.4	Cha bee’m ayns dooyt erbee;
PSA.23.4	Dty ’latt, dty lorg nee m’y endeil,
PSA.23.4	As kinjagh gerjagh mee.
PSA.23.5	Neayr’s ta my Yee jeh mooad’s e ghraih,
PSA.23.5	Er reayll my vea ass gaue;
PSA.23.6	Yn vea shen neem’s y hymney da,
PSA.23.6	As ayns e hiamble ceau.
PSA.24.3	Quoi eh hed seose gys cronk y Chiarn,
PSA.24.3	T’eh hene er reih er-lheh;
PSA.24.3	As quoi vees ayns yn ynnyd shen,
PSA.24.3	Goit stiagh lesh oltagh bea?
PSA.24.3	Eshyn ta shooyl ayns raaidyn glen,
PSA.24.4	Veih moyrn ta freayll e chree;
PSA.24.4	Nagh jean molteyrys ayns e loo
PSA.24.4	Son feeagh ny leagh erbee.
PSA.24.5	Shoh, shoh’n dooinney da nee’n Chiarn
PSA.24.5	E vannaght choyrt gagh-laa;
PSA.24.5	Vees lhieent lesh ynrickys e Yee,
PSA.24.5	Jee, e haualtys brâ.
PSA.25.1+PSA.25.2	Gys Jee, ayn ta my hreisht,
PSA.25.1+PSA.25.2	Lesh m’annym as my chree,
PSA.25.1+PSA.25.2	Nee’m padjer ghoaill; O Hiarn graysoil,
PSA.25.1+PSA.25.2	Ny cur gys nearey mee.
PSA.25.3+PSA.25.4	Ayns ynrickys dty raad,
PSA.25.3+PSA.25.4	Jean mish, O Hiarn, ’leeideil;
PSA.25.3+PSA.25.4	Jee my haualtagh, uss dy bragh;
PSA.25.3+PSA.25.4	Nagh jean dy bragh failleil.
PSA.25.5	O smooinee orrym, Hiarn,
PSA.25.5	Ayns graih as myghin cooie;
PSA.25.5	As dy graysoil jean tannaghtyn
PSA.25.5	Da peccee boghtey dooie.
PSA.25.6	Lhig loght my aegid, Hiarn,
PSA.25.6	Ve dollit ass dty lioar;
PSA.25.6	As son dty vieys yindyssagh
PSA.25.6	Jeeagh dou dty ghrayse as foayr.
PSA.25.7	Dty vyghin as erreeish,
PSA.25.7	T’ou soilshagh orrin, Hiarn;
PSA.25.7	Ny shaghrynee goaill gys dty raad,
PSA.25.7	As thie hood hene ad tayrn.
PSA.25.8	Ny imlee as ny meen,
PSA.25.8	Ayns ynrickys nyn mea,
PSA.25.8	T’eh dy leeideil dy myghinagh
PSA.25.8	Ayns raaidyn kiart as rea.
PSA.25.9	Ta ooilley raaidyn Yee,
PSA.25.9	Ayns firrinys gloyroil;
PSA.25.9	Dauesyn ta freayll e annaghyn,
PSA.25.9	Dy myghinagh foayroil.
PSA.32.1	O, s’maynrey ad, nyn beccaghyn
PSA.32.1	Ta maiht daue liorish Jee,
PSA.32.2	Feaysley veih errey trome nyn loght
PSA.32.2	T’er yeearree veih nyn gree.
PSA.32.3	Choud’s ren mee ayns my ommijys,
PSA.32.3	Keiltyn my ghoghan baaish;
PSA.32.3	My chraueyn chaill nyn mioyr fo’n laad,
PSA.32.3	Shee cha row aym ny aash.
PSA.32.4	Leah’s ren mish siyr dy skeayley royd,
PSA.32.5	Ayns padjer loght my vea;
PSA.32.5	Dty ghrayse as myghin hug dou couyr,
PSA.32.5	As va my chree ec fea.
PSA.32.6	Shoh stayd nyn lheid nagh gaill nyn draa,
PSA.32.6	Dy hirrey hoods son grayse;
PSA.32.10	Agh cronney ny mee-arryssee,
PSA.32.10	Vees trimshey, pian as baase.
PSA.33.4	Goo’n Chiarn ta kiart, e chreenaght vooar
PSA.33.4	Harrish e obbyr sheeint;
PSA.33.5	Ta ’ghraih er cairys, as yn ooir
PSA.33.5	Ta lesh e vieys lhieent.
PSA.33.6	Yn arch vooar ard ta er nyn skyn
PSA.33.6	Va soit magh lesh e laue;
PSA.33.6	As ooilley’n cheshaght aalin t’ayn,
PSA.33.6	Hug eh nyn doshiaght daue.
PSA.33.7	Da’n faarkey hug eh boayl er-lheh
PSA.33.7	Coyrt cagliagh lajer mysh;
PSA.33.7	As chaglit stiagh myr ayns thie stoyr,
PSA.33.7	Nagh voddagh eh cheet rish.
PSA.33.8	Lhig eisht slane cummaltee yn theihl,
PSA.33.8	Ve roishyn atchimagh;
PSA.33.9	Dagh nhee va jeant, hug biallys,
PSA.33.9	Leah’s haink y sarey magh.
PSA.33.11	Shen ny ta’n Chiarn dy choyrt myr leigh
PSA.33.11	Nee shassoo gyn caghlaa;
PSA.33.11	E haraghyn ta sealit seose,
PSA.33.11	Nagh vod ve brisht dy bra.
PSA.39.4	Hiarn, cur dty ghrayse as tushtey dou,
PSA.39.4	Son toiggal cooie jee’m pene;
PSA.39.4	Goaill gys my chree gyirrid my vea,
PSA.39.4	Nagh vod ve foddey beayn.
PSA.39.5	Jeeagh; t’ou er chummey traa my vea
PSA.39.5	Gys towshan giare myr reish;
PSA.39.5	Ayns soylagh gys y veaynid ayds,
PSA.39.5	Fardail dagh dooinney eisht.
PSA.39.6	Ta dooinney shooyl ayns caslys scaa,
PSA.39.6	As lab'raght ayns fardail;
PSA.39.6	Sheer chaglym cooid, gyn fys quoi da,
PSA.39.6	Ny quoi nee’n soylley ’ghoaill.
PSA.39.7	Agh quoi er ta mish farkiaght, Hiarn,
PSA.39.7	Cre er m’imnea baarail?
PSA.39.7	Orts ta mee coyrt my varrant slane,
PSA.39.7	Cha jean oo mee hreigeil.
PSA.45.1	Ayns coyrt da’n ree ard-voylley cair,
PSA.45.1	Ayns smooinaght dowin my chree;
PSA.45.1	My veeal ren goll myr laue screeudeyr,
PSA.45.1	Ta scrieu lesh aght as skhleï.
PSA.45.2+PSA.45.3+PSA.45.4+PSA.45.5	T’ou foddey s’aailey na sheelnaue,
PSA.45.2+PSA.45.3+PSA.45.4+PSA.45.5	Lesh grayse dty veeal ta loayrt;
PSA.45.2+PSA.45.3+PSA.45.4+PSA.45.5	Son dy vel Jee, dty Yee, gagh-laa,
PSA.45.2+PSA.45.3+PSA.45.4+PSA.45.5	Giootal e vannaght ort.
PSA.45.6+PSA.45.7	Dty stoyl-reeoil ta shickyr soit,
PSA.45.6+PSA.45.7	Nagh jean dy bragh caghlaa;
PSA.45.6+PSA.45.7	Dty lorg lesh pooar nee kinjagh reill,
PSA.45.6+PSA.45.7	Lesh leigh nagh vaill dy bra.
PSA.67.1	Ayns myghin jeeagh dou foayr,
PSA.67.1	As bannee shin, O Hiarn;
PSA.67.1	As lhig da soilshey gial dty vaish
PSA.67.1	Er dt’eiraght hene soilshean.
PSA.67.2	Dy vod dy chooilley cheer
PSA.67.2	Baght jeh dty raad y ghoaill;
PSA.67.2	Ny ayrnyn mooie jeh’n seihl goaill-rish
PSA.67.2	Dt’haualtys spyrrydoil.
PSA.67.3	O lhig da dagh ashoon
PSA.67.3	Dty voylley fockley magh,
PSA.67.3	Lhig ooilley’n ooir lesh un choraa,
PSA.67.3	Cur moylley dhyt dy bragh.
PSA.67.4	Lhig dauesyn boggey ghoaill
PSA.67.4	Lesh gennallys arrane;
PSA.67.4	Son uss y briw, dy cairagh kiart
PSA.67.4	Nee briwnys dagh unnane.
PSA.67.5	O lhig da dagh ashoon
PSA.67.5	Dty voylley fockley magh;
PSA.67.5	Lhig ooilley’n ooir lesh un choraa,
PSA.67.5	Goaill ayrn ’sy chiaulleeaght.
PSA.67.6	Bee’n ooir eisht laadit trome
PSA.67.6	Lesh bratt dy chooilley vleïn;
PSA.67.6	As bee mayd bannit liorish Jee,
PSA.67.6	Yn Jee graysoil ain hene.
PSA.67.7	Ver Jee e vannaght dooin,
PSA.67.7	Lesh palchey jeh dagh nhee;
PSA.67.7	As ooilley’n seihll nee aggle ’ghoaill,
PSA.67.7	Roish pooar yn niartal Jee.
PSA.84.4	O Hiarn my Yee, maynrey nyn stayd,
PSA.84.4	Ta mennick ayns dty hie;
PSA.84.4	Geeck dhyts ayns shen nyn geesh dy ghloyr,
PSA.84.4	Lesh arryltys nyn gree.
PSA.84.5	Maynrys er maynrys gour nyn lheid,
PSA.84.5	Ta ayns dty scaa treishteil;
PSA.84.5	Myr troailtee gennal, geiyrt da’n raad
PSA.84.5	Ta gys dty hie leeideil.
PSA.84.7	Veih niart dy niart t’ad gennal goll
PSA.84.7	Jerkal rish maynrys bra,
PSA.84.7	Raad hee ad dt’oaïe ayns gerjagh beayn,
PSA.84.7	Nagh jean dy bragh caghlaa.
PSA.84.10	O baare lhiam eisht un laa vaarail,
PSA.84.10	Ayns chiamble noo my Yee;
PSA.84.10	Ny bleeantyn liauyr fud sleih gyn-ghrayse,
PSA.84.10	Gyn aggle ayns nyn gree.
PSA.90.1	Hiarn, nyn saualtagh niartal rieau,
PSA.90.1	D’endeil dty reih hioltane;
PSA.90.1	Veih eash dy eash t’ou er ny ve
PSA.90.1	Yn sauchys shickyr ain.
PSA.90.2	Roish my ren sleïtyn cheet er-ash,
PSA.90.2	Roish ren oo’n seihll y chroo:
PSA.90.2	V’ou uss yn ooilley-niartal Jee,
PSA.90.2	Nish yn Jee cheddin oo.
PSA.90.3	T’ou caghlaa’n dooinney, Hiarn, gys joan,
PSA.90.3	Ass ren oo ’chummey eh;
PSA.90.3	Cha leah’s ta’n sarey raït, Chyndaa,
PSA.90.3	Sheign biallys y ve.
PSA.90.4	Son ayns dty hilley thousane bleïn
PSA.90.4	Cha vel agh myr un laa;
PSA.90.4	Ny myr oor ceaut er dromm ny hoie,
PSA.90.4	Nagh vel mooar geill ain da.
PSA.90.5	Goit myr lesh thooilley, ta shin stroit,
PSA.90.5	As chea myr dreamal oie:
PSA.90.5	Gaase seose ’sy voghrey, goll-rish blaa,
PSA.90.5	Rere myr ta’n ghrian ceau bree.
PSA.90.6+PSA.90.7+PSA.90.8+PSA.90.9	Agh cre-erbee cha glass as te,
PSA.90.6+PSA.90.7+PSA.90.8+PSA.90.9	Cre-wooads yn aalid t’ayn:
PSA.90.6+PSA.90.7+PSA.90.8+PSA.90.9	Te giarit sheese, fiojit, as creen,
PSA.90.6+PSA.90.7+PSA.90.8+PSA.90.9	My jig y laa gys kione.
PSA.90.10	Seihll dooinney three feed bleïn as jeih,
PSA.90.10	Stiark ta goll seose er shen;
PSA.90.10	As my ta fer erbee cha trean
PSA.90.10	Dy heet gys kiare feed blein.
PSA.90.10	E hroshid eisht cha bee eh veg
PSA.90.10	Agh trimshey as angaish;
PSA.90.10	Snaih’n vea (ta faase) vees brisht, as eisht,
PSA.90.10	Geyre farkiaght er ta’n baase.
PSA.95.1	Lesh greïnyn kiaullee as coraa
PSA.95.1	Lhig dooin coyrt booise da Jee;
PSA.95.1	As boggey mooar goaill ayns y chreg,
PSA.95.1	Er ta nyn sauchys lhie.
PSA.95.2	Stiagh ayns e enish lhig dooin cheet
PSA.95.2	Lesh moylley arrymagh;
PSA.95.2	Soilshagh nyn mooise lesh gennallys,
PSA.95.2	As psalmyn eunyssagh.
PSA.95.3+PSA.95.4	Corneilyn sodjey magh yn ooir,
PSA.95.3+PSA.95.4	Ta echey ayns e laue;
PSA.95.3+PSA.95.4	Ta niart ny croink myrgeddin lesh
PSA.95.3+PSA.95.4	’Syn order hug eh daue.
PSA.95.5	She eshyn ren y faarkey mooar,
